CaseID;Prefix length;Ground truth activity;Predicted activity 
12773;1;b'2';b'1'
12774;1;b'2';b'1'
12775;1;b'2';b'1'
12776;1;b'2';b'1'
12777;1;b'2';b'1'
12778;1;b'2';b'1'
12779;1;b'2';b'1'
12780;1;b'2';b'1'
12781;1;b'2';b'1'
12782;1;b'2';b'1'
12783;1;b'2';b'1'
12784;1;b'2';b'1'
12785;1;b'2';b'1'
12786;1;b'2';b'1'
12787;1;b'2';b'1'
12788;1;b'2';b'1'
12789;1;b'2';b'1'
12790;1;b'2';b'1'
12791;1;b'2';b'1'
12792;1;b'2';b'1'
12793;1;b'2';b'1'
12794;1;b'2';b'1'
12795;1;b'2';b'1'
12796;1;b'2';b'1'
12797;1;b'2';b'1'
12798;1;b'2';b'1'
12799;1;b'2';b'1'
12800;1;b'2';b'1'
12801;1;b'2';b'1'
12802;1;b'2';b'1'
12803;1;b'2';b'1'
12804;1;b'2';b'1'
12805;1;b'2';b'1'
12806;1;b'2';b'1'
12807;1;b'2';b'1'
12808;1;b'2';b'1'
12809;1;b'2';b'1'
12810;1;b'2';b'1'
12811;1;b'2';b'1'
12812;1;b'2';b'1'
12813;1;b'2';b'1'
12814;1;b'2';b'1'
12815;1;b'2';b'1'
12816;1;b'2';b'1'
12817;1;b'2';b'1'
12818;1;b'2';b'1'
12819;1;b'2';b'1'
12820;1;b'2';b'1'
12821;1;b'2';b'1'
12822;1;b'2';b'1'
12823;1;b'2';b'1'
12824;1;b'2';b'1'
12825;1;b'2';b'1'
12826;1;b'2';b'1'
12827;1;b'2';b'1'
12828;1;b'2';b'1'
12829;1;b'2';b'1'
12830;1;b'2';b'1'
12831;1;b'2';b'1'
12832;1;b'2';b'1'
12833;1;b'2';b'1'
12834;1;b'2';b'1'
12835;1;b'2';b'1'
12836;1;b'2';b'1'
12837;1;b'2';b'1'
12838;1;b'2';b'1'
12839;1;b'2';b'1'
12840;1;b'2';b'1'
12841;1;b'2';b'1'
12842;1;b'2';b'1'
12843;1;b'2';b'1'
12844;1;b'2';b'1'
12845;1;b'2';b'1'
12846;1;b'2';b'1'
12847;1;b'2';b'1'
12848;1;b'2';b'1'
12849;1;b'2';b'1'
12850;1;b'2';b'1'
12851;1;b'2';b'1'
12852;1;b'2';b'1'
12853;1;b'2';b'1'
12854;1;b'2';b'1'
12855;1;b'2';b'1'
12856;1;b'2';b'1'
12857;1;b'2';b'1'
12858;1;b'2';b'1'
12859;1;b'2';b'1'
12860;1;b'2';b'1'
12861;1;b'2';b'1'
12862;1;b'2';b'1'
12863;1;b'2';b'1'
12864;1;b'2';b'1'
12865;1;b'2';b'1'
12866;1;b'2';b'1'
12867;1;b'2';b'1'
12868;1;b'2';b'1'
12869;1;b'2';b'1'
12870;1;b'2';b'1'
12871;1;b'2';b'1'
12872;1;b'2';b'1'
12873;1;b'2';b'1'
12874;1;b'2';b'1'
12875;1;b'2';b'1'
12876;1;b'2';b'1'
12877;1;b'2';b'1'
12878;1;b'2';b'1'
12879;1;b'2';b'1'
12880;1;b'2';b'1'
12881;1;b'2';b'1'
12882;1;b'2';b'1'
12883;1;b'2';b'1'
12884;1;b'2';b'1'
12885;1;b'2';b'1'
12886;1;b'2';b'1'
12887;1;b'2';b'1'
12888;1;b'2';b'1'
12889;1;b'2';b'1'
12890;1;b'2';b'1'
12891;1;b'2';b'1'
12892;1;b'2';b'1'
12893;1;b'2';b'1'
12894;1;b'2';b'1'
12895;1;b'2';b'1'
12896;1;b'2';b'1'
12897;1;b'2';b'1'
12898;1;b'2';b'1'
12899;1;b'2';b'1'
12900;1;b'2';b'1'
12901;1;b'2';b'1'
12902;1;b'2';b'1'
12903;1;b'2';b'1'
12904;1;b'2';b'1'
12905;1;b'2';b'1'
12906;1;b'2';b'1'
12907;1;b'2';b'1'
12908;1;b'2';b'1'
12909;1;b'2';b'1'
12910;1;b'2';b'1'
12911;1;b'2';b'1'
12912;1;b'2';b'1'
12913;1;b'2';b'1'
12914;1;b'2';b'1'
12915;1;b'2';b'1'
12916;1;b'2';b'1'
12917;1;b'2';b'1'
12918;1;b'2';b'1'
12919;1;b'2';b'1'
12920;1;b'2';b'1'
12921;1;b'2';b'1'
12922;1;b'2';b'1'
12923;1;b'2';b'1'
12924;1;b'2';b'1'
12925;1;b'2';b'1'
12926;1;b'2';b'1'
12927;1;b'2';b'1'
12928;1;b'2';b'1'
12929;1;b'2';b'1'
12930;1;b'2';b'1'
12931;1;b'2';b'1'
12932;1;b'2';b'1'
12933;1;b'2';b'1'
12934;1;b'2';b'1'
12935;1;b'2';b'1'
12936;1;b'2';b'1'
12937;1;b'2';b'1'
12938;1;b'2';b'1'
12939;1;b'2';b'1'
12940;1;b'2';b'1'
12941;1;b'2';b'1'
12942;1;b'2';b'1'
12943;1;b'2';b'1'
12944;1;b'2';b'1'
12945;1;b'2';b'1'
12946;1;b'2';b'1'
12947;1;b'2';b'1'
12948;1;b'2';b'1'
12949;1;b'2';b'1'
12950;1;b'2';b'1'
12951;1;b'2';b'1'
12952;1;b'2';b'1'
12953;1;b'2';b'1'
12954;1;b'2';b'1'
12955;1;b'2';b'1'
12956;1;b'2';b'1'
12957;1;b'2';b'1'
12958;1;b'2';b'1'
12959;1;b'2';b'1'
12960;1;b'2';b'1'
12961;1;b'2';b'1'
12962;1;b'2';b'1'
12963;1;b'2';b'1'
12964;1;b'2';b'1'
12965;1;b'2';b'1'
12966;1;b'2';b'1'
12967;1;b'2';b'1'
12968;1;b'2';b'1'
12969;1;b'2';b'1'
12970;1;b'2';b'1'
12971;1;b'2';b'1'
12972;1;b'2';b'1'
12973;1;b'2';b'1'
12974;1;b'2';b'1'
12975;1;b'2';b'1'
12976;1;b'2';b'1'
12977;1;b'2';b'1'
12978;1;b'2';b'1'
12979;1;b'2';b'1'
12980;1;b'2';b'1'
12981;1;b'2';b'1'
12982;1;b'2';b'1'
12983;1;b'2';b'1'
12984;1;b'2';b'1'
12985;1;b'2';b'1'
12986;1;b'2';b'1'
12987;1;b'2';b'1'
12988;1;b'2';b'1'
12989;1;b'2';b'1'
12990;1;b'2';b'1'
12991;1;b'2';b'1'
12992;1;b'2';b'1'
12993;1;b'2';b'1'
12994;1;b'2';b'1'
12995;1;b'2';b'1'
12996;1;b'2';b'1'
12997;1;b'2';b'1'
12998;1;b'2';b'1'
12999;1;b'2';b'1'
13000;1;b'2';b'1'
13001;1;b'2';b'1'
13002;1;b'2';b'1'
13003;1;b'2';b'1'
13004;1;b'2';b'1'
13005;1;b'2';b'1'
13006;1;b'2';b'1'
13007;1;b'2';b'1'
13008;1;b'2';b'1'
13009;1;b'2';b'1'
13010;1;b'2';b'1'
13011;1;b'2';b'1'
13012;1;b'2';b'1'
13013;1;b'2';b'1'
13014;1;b'2';b'1'
13015;1;b'2';b'1'
13016;1;b'2';b'1'
13017;1;b'2';b'1'
13018;1;b'2';b'1'
13019;1;b'2';b'1'
13020;1;b'2';b'1'
13021;1;b'2';b'1'
13022;1;b'2';b'1'
13023;1;b'2';b'1'
13024;1;b'2';b'1'
13025;1;b'2';b'1'
13026;1;b'2';b'1'
13027;1;b'2';b'1'
13028;1;b'2';b'1'
13029;1;b'2';b'1'
13030;1;b'2';b'1'
13031;1;b'2';b'1'
13032;1;b'2';b'1'
13033;1;b'2';b'1'
13034;1;b'2';b'1'
13035;1;b'2';b'1'
13036;1;b'2';b'1'
13037;1;b'2';b'1'
13038;1;b'2';b'1'
13039;1;b'2';b'1'
13040;1;b'2';b'1'
13041;1;b'2';b'1'
13042;1;b'2';b'1'
13043;1;b'2';b'1'
13044;1;b'2';b'1'
13045;1;b'2';b'1'
13046;1;b'2';b'1'
13047;1;b'2';b'1'
13048;1;b'2';b'1'
13049;1;b'2';b'1'
13050;1;b'2';b'1'
13051;1;b'2';b'1'
13052;1;b'2';b'1'
13053;1;b'2';b'1'
13054;1;b'2';b'1'
13055;1;b'2';b'1'
13056;1;b'2';b'1'
13057;1;b'2';b'1'
13058;1;b'2';b'1'
13059;1;b'2';b'1'
13060;1;b'2';b'1'
13061;1;b'2';b'1'
13062;1;b'2';b'1'
13063;1;b'2';b'1'
13064;1;b'2';b'1'
13065;1;b'2';b'1'
13066;1;b'2';b'1'
13067;1;b'2';b'1'
13068;1;b'2';b'1'
13069;1;b'2';b'1'
13070;1;b'2';b'1'
13071;1;b'2';b'1'
13072;1;b'2';b'1'
13073;1;b'2';b'1'
13074;1;b'2';b'1'
13075;1;b'2';b'1'
13076;1;b'2';b'1'
13077;1;b'2';b'1'
13078;1;b'2';b'1'
13079;1;b'2';b'1'
13080;1;b'2';b'1'
13081;1;b'2';b'1'
13082;1;b'2';b'1'
13083;1;b'2';b'1'
13084;1;b'2';b'1'
13085;1;b'2';b'1'
13086;1;b'2';b'1'
10469;2;b'18';b'1'
10470;2;b'3';b'1'
10471;2;b'18';b'1'
10472;2;b'3';b'1'
10473;2;b'20';b'1'
10474;2;b'3';b'1'
10475;2;b'3';b'1'
10476;2;b'3';b'1'
10477;2;b'3';b'1'
10478;2;b'3';b'1'
10479;2;b'18';b'1'
10480;2;b'3';b'1'
10481;2;b'3';b'1'
10482;2;b'18';b'1'
10483;2;b'3';b'1'
10484;2;b'3';b'1'
10485;2;b'3';b'1'
10486;2;b'3';b'1'
10487;2;b'18';b'1'
10488;2;b'3';b'1'
10489;2;b'3';b'1'
10490;2;b'18';b'1'
10491;2;b'20';b'1'
10492;2;b'18';b'1'
10493;2;b'18';b'1'
10494;2;b'3';b'1'
10495;2;b'18';b'1'
10496;2;b'3';b'1'
10497;2;b'3';b'1'
10498;2;b'3';b'1'
10499;2;b'20';b'1'
10500;2;b'3';b'1'
10501;2;b'3';b'1'
10502;2;b'3';b'1'
10503;2;b'20';b'1'
10504;2;b'18';b'1'
10505;2;b'3';b'1'
10506;2;b'18';b'1'
10507;2;b'3';b'1'
10508;2;b'3';b'1'
10509;2;b'3';b'1'
10510;2;b'3';b'1'
10511;2;b'3';b'1'
10512;2;b'3';b'1'
10513;2;b'3';b'1'
10514;2;b'18';b'1'
10515;2;b'18';b'1'
10516;2;b'3';b'1'
10517;2;b'3';b'1'
10518;2;b'3';b'1'
10519;2;b'3';b'1'
10520;2;b'3';b'1'
10521;2;b'3';b'1'
10522;2;b'3';b'1'
10523;2;b'18';b'1'
10524;2;b'3';b'1'
10525;2;b'3';b'1'
10526;2;b'18';b'1'
10527;2;b'18';b'1'
10528;2;b'18';b'1'
10529;2;b'3';b'1'
10530;2;b'3';b'1'
10531;2;b'3';b'1'
10532;2;b'3';b'1'
10533;2;b'18';b'1'
10534;2;b'3';b'1'
10535;2;b'3';b'1'
10536;2;b'18';b'1'
10537;2;b'3';b'1'
10538;2;b'3';b'1'
10539;2;b'3';b'1'
10540;2;b'18';b'1'
10541;2;b'18';b'1'
10542;2;b'3';b'1'
10543;2;b'3';b'1'
10544;2;b'3';b'1'
10545;2;b'18';b'1'
10546;2;b'3';b'1'
10547;2;b'3';b'1'
10548;2;b'3';b'1'
10549;2;b'3';b'1'
10550;2;b'3';b'1'
10551;2;b'18';b'1'
10552;2;b'18';b'1'
10553;2;b'3';b'1'
10554;2;b'3';b'1'
10555;2;b'3';b'1'
10556;2;b'18';b'1'
10557;2;b'3';b'1'
10558;2;b'18';b'1'
10559;2;b'3';b'1'
10560;2;b'3';b'1'
10561;2;b'3';b'1'
10562;2;b'18';b'1'
10563;2;b'3';b'1'
10564;2;b'3';b'1'
10565;2;b'18';b'1'
10566;2;b'3';b'1'
10567;2;b'18';b'1'
10568;2;b'3';b'1'
10569;2;b'3';b'1'
10570;2;b'3';b'1'
10571;2;b'18';b'1'
10572;2;b'3';b'1'
10573;2;b'3';b'1'
10574;2;b'3';b'1'
10575;2;b'3';b'1'
10576;2;b'3';b'1'
10577;2;b'3';b'1'
10578;2;b'18';b'1'
10579;2;b'18';b'1'
10580;2;b'18';b'1'
10581;2;b'3';b'1'
10582;2;b'18';b'1'
10583;2;b'18';b'1'
10584;2;b'3';b'1'
10585;2;b'20';b'1'
10586;2;b'18';b'1'
10587;2;b'20';b'1'
10588;2;b'3';b'1'
10589;2;b'18';b'1'
10590;2;b'3';b'1'
10591;2;b'18';b'1'
10592;2;b'18';b'1'
10593;2;b'3';b'1'
10594;2;b'18';b'1'
10595;2;b'3';b'1'
10596;2;b'3';b'1'
10597;2;b'3';b'1'
10598;2;b'18';b'1'
10599;2;b'3';b'1'
10600;2;b'3';b'1'
10601;2;b'18';b'1'
10602;2;b'3';b'1'
10603;2;b'18';b'1'
10604;2;b'3';b'1'
10605;2;b'3';b'1'
10606;2;b'3';b'1'
10607;2;b'18';b'1'
10608;2;b'3';b'1'
10609;2;b'3';b'1'
10610;2;b'3';b'1'
10611;2;b'3';b'1'
10612;2;b'18';b'1'
10613;2;b'18';b'1'
10614;2;b'3';b'1'
10615;2;b'3';b'1'
10616;2;b'18';b'1'
10617;2;b'3';b'1'
10618;2;b'3';b'1'
10619;2;b'3';b'1'
10620;2;b'18';b'1'
10621;2;b'23';b'1'
10622;2;b'20';b'1'
10623;2;b'3';b'1'
10624;2;b'3';b'1'
10625;2;b'3';b'1'
10626;2;b'3';b'1'
10627;2;b'18';b'1'
10628;2;b'18';b'1'
10629;2;b'18';b'1'
10630;2;b'3';b'1'
10631;2;b'18';b'1'
10632;2;b'18';b'1'
10633;2;b'18';b'1'
10634;2;b'18';b'1'
10635;2;b'18';b'1'
10636;2;b'18';b'1'
10637;2;b'18';b'1'
10638;2;b'3';b'1'
10639;2;b'3';b'1'
10640;2;b'3';b'1'
10641;2;b'18';b'1'
10642;2;b'3';b'1'
10643;2;b'18';b'1'
10644;2;b'3';b'1'
10645;2;b'3';b'1'
10646;2;b'18';b'1'
10647;2;b'3';b'1'
10648;2;b'3';b'1'
10649;2;b'18';b'1'
10650;2;b'18';b'1'
10651;2;b'3';b'1'
10652;2;b'3';b'1'
10653;2;b'3';b'1'
10654;2;b'3';b'1'
10655;2;b'3';b'1'
10656;2;b'18';b'1'
10657;2;b'18';b'1'
10658;2;b'18';b'1'
10659;2;b'3';b'1'
10660;2;b'3';b'1'
10661;2;b'3';b'1'
10662;2;b'3';b'1'
10663;2;b'3';b'1'
10664;2;b'3';b'1'
10665;2;b'3';b'1'
10666;2;b'18';b'1'
10667;2;b'3';b'1'
10668;2;b'3';b'1'
10669;2;b'3';b'1'
10670;2;b'18';b'1'
10671;2;b'3';b'1'
10672;2;b'3';b'1'
10673;2;b'18';b'1'
10674;2;b'3';b'1'
10675;2;b'18';b'1'
10676;2;b'18';b'1'
10677;2;b'20';b'1'
10678;2;b'18';b'1'
10679;2;b'3';b'1'
10680;2;b'18';b'1'
10681;2;b'3';b'1'
10682;2;b'18';b'1'
10683;2;b'3';b'1'
10684;2;b'3';b'1'
10685;2;b'18';b'1'
10686;2;b'18';b'1'
10687;2;b'3';b'1'
10688;2;b'3';b'1'
10689;2;b'3';b'1'
10690;2;b'18';b'1'
10691;2;b'3';b'1'
10692;2;b'3';b'1'
10693;2;b'20';b'1'
10694;2;b'20';b'1'
10695;2;b'3';b'1'
10696;2;b'3';b'1'
10697;2;b'3';b'1'
10698;2;b'3';b'1'
10699;2;b'3';b'1'
10700;2;b'20';b'1'
10701;2;b'3';b'1'
10702;2;b'3';b'1'
10703;2;b'3';b'1'
10704;2;b'3';b'1'
10705;2;b'3';b'1'
10706;2;b'18';b'1'
10707;2;b'3';b'1'
10708;2;b'18';b'1'
10709;2;b'18';b'1'
10710;2;b'18';b'1'
10711;2;b'3';b'1'
10712;2;b'18';b'1'
10713;2;b'3';b'1'
10714;2;b'18';b'1'
10715;2;b'18';b'1'
10716;2;b'3';b'1'
10717;2;b'3';b'1'
10718;2;b'18';b'1'
10719;2;b'18';b'1'
10720;2;b'18';b'1'
10721;2;b'18';b'1'
10722;2;b'18';b'1'
10723;2;b'3';b'1'
10724;2;b'18';b'1'
10725;2;b'18';b'1'
10726;2;b'3';b'1'
10727;2;b'3';b'1'
10728;2;b'18';b'1'
10729;2;b'3';b'1'
10730;2;b'20';b'1'
10731;2;b'18';b'1'
10732;2;b'3';b'1'
10733;2;b'3';b'1'
10734;2;b'3';b'1'
10735;2;b'3';b'1'
10736;2;b'18';b'1'
10737;2;b'18';b'1'
10738;2;b'20';b'1'
10739;2;b'18';b'1'
10740;2;b'18';b'1'
10741;2;b'20';b'1'
10742;2;b'18';b'1'
10743;2;b'18';b'1'
10744;2;b'3';b'1'
10745;2;b'18';b'1'
10746;2;b'18';b'1'
10747;2;b'3';b'1'
10748;2;b'18';b'1'
10749;2;b'18';b'1'
10750;2;b'18';b'1'
10751;2;b'18';b'1'
10752;2;b'3';b'1'
10753;2;b'3';b'1'
10754;2;b'3';b'1'
10755;2;b'18';b'1'
10756;2;b'18';b'1'
10757;2;b'20';b'1'
10758;2;b'3';b'1'
10759;2;b'3';b'1'
10760;2;b'3';b'1'
10761;2;b'18';b'1'
10762;2;b'18';b'1'
10763;2;b'18';b'1'
10764;2;b'18';b'1'
10765;2;b'3';b'1'
10766;2;b'18';b'1'
10767;2;b'18';b'1'
10768;2;b'3';b'1'
10769;2;b'3';b'1'
10770;2;b'3';b'1'
10771;2;b'3';b'1'
10772;2;b'3';b'1'
10773;2;b'18';b'1'
10774;2;b'3';b'1'
10775;2;b'23';b'1'
10776;2;b'3';b'1'
10777;2;b'18';b'1'
10778;2;b'18';b'1'
10779;2;b'3';b'1'
10780;2;b'3';b'1'
10781;2;b'3';b'1'
10782;2;b'3';b'1'
10783;2;b'18';b'1'
10784;2;b'18';b'1'
10785;2;b'18';b'1'
10786;2;b'18';b'1'
10787;2;b'3';b'1'
10788;2;b'3';b'1'
10789;2;b'3';b'1'
10790;2;b'18';b'1'
10791;2;b'18';b'1'
10792;2;b'3';b'1'
10793;2;b'18';b'1'
10794;2;b'3';b'1'
10795;2;b'18';b'1'
10796;2;b'3';b'1'
10797;2;b'20';b'1'
10798;2;b'3';b'1'
10799;2;b'3';b'1'
10800;2;b'3';b'1'
10801;2;b'18';b'1'
10802;2;b'20';b'1'
10803;2;b'3';b'1'
10804;2;b'3';b'1'
10805;2;b'18';b'1'
10806;2;b'3';b'1'
10807;2;b'3';b'1'
10808;2;b'3';b'1'
10809;2;b'3';b'1'
10810;2;b'18';b'1'
10811;2;b'18';b'1'
10812;2;b'18';b'1'
10813;2;b'3';b'1'
10814;2;b'18';b'1'
10815;2;b'3';b'1'
10816;2;b'18';b'1'
10817;2;b'18';b'1'
10818;2;b'18';b'1'
10819;2;b'18';b'1'
10820;2;b'18';b'1'
10821;2;b'3';b'1'
10822;2;b'3';b'1'
10823;2;b'18';b'1'
10824;2;b'3';b'1'
10825;2;b'18';b'1'
10826;2;b'18';b'1'
10827;2;b'3';b'1'
10828;2;b'18';b'1'
10829;2;b'3';b'1'
10830;2;b'20';b'1'
10831;2;b'3';b'1'
10832;2;b'3';b'1'
10833;2;b'3';b'1'
10834;2;b'3';b'1'
10835;2;b'3';b'1'
10836;2;b'3';b'1'
10837;2;b'18';b'1'
10838;2;b'3';b'1'
10839;2;b'3';b'1'
10840;2;b'3';b'1'
10841;2;b'18';b'1'
10842;2;b'18';b'1'
10843;2;b'18';b'1'
10844;2;b'3';b'1'
10845;2;b'3';b'1'
10846;2;b'3';b'1'
10847;2;b'18';b'1'
10848;2;b'18';b'1'
10849;2;b'3';b'1'
10850;2;b'3';b'1'
10851;2;b'3';b'1'
10852;2;b'18';b'1'
10853;2;b'3';b'1'
10854;2;b'18';b'1'
10855;2;b'18';b'1'
10856;2;b'3';b'1'
10857;2;b'3';b'1'
10858;2;b'3';b'1'
10859;2;b'3';b'1'
10860;2;b'18';b'1'
10861;2;b'18';b'1'
10862;2;b'3';b'1'
10863;2;b'18';b'1'
10864;2;b'3';b'1'
10865;2;b'18';b'1'
10866;2;b'20';b'1'
10867;2;b'3';b'1'
10868;2;b'3';b'1'
10869;2;b'18';b'1'
10870;2;b'18';b'1'
10871;2;b'18';b'1'
10872;2;b'18';b'1'
10873;2;b'18';b'1'
10874;2;b'18';b'1'
10875;2;b'3';b'1'
10876;2;b'3';b'1'
10877;2;b'3';b'1'
10878;2;b'18';b'1'
10879;2;b'3';b'1'
10880;2;b'18';b'1'
10881;2;b'3';b'1'
10882;2;b'3';b'1'
10883;2;b'18';b'1'
10884;2;b'3';b'1'
10885;2;b'18';b'1'
10886;2;b'18';b'1'
10887;2;b'18';b'1'
10888;2;b'20';b'1'
10889;2;b'18';b'1'
10890;2;b'18';b'1'
10891;2;b'3';b'1'
10892;2;b'18';b'1'
10893;2;b'18';b'1'
10894;2;b'18';b'1'
10895;2;b'18';b'1'
10896;2;b'18';b'1'
10897;2;b'18';b'1'
10898;2;b'3';b'1'
10899;2;b'3';b'1'
10900;2;b'18';b'1'
10901;2;b'18';b'1'
10902;2;b'3';b'1'
10903;2;b'18';b'1'
10904;2;b'20';b'1'
10905;2;b'18';b'1'
10906;2;b'18';b'1'
10907;2;b'3';b'1'
10908;2;b'18';b'1'
10909;2;b'3';b'1'
10910;2;b'3';b'1'
10911;2;b'20';b'1'
10912;2;b'3';b'1'
10913;2;b'20';b'1'
10914;2;b'3';b'1'
10915;2;b'18';b'1'
10916;2;b'18';b'1'
10917;2;b'3';b'1'
10918;2;b'3';b'1'
10919;2;b'3';b'1'
10920;2;b'3';b'1'
10921;2;b'18';b'1'
10922;2;b'3';b'1'
10923;2;b'3';b'1'
10924;2;b'3';b'1'
10925;2;b'18';b'1'
10926;2;b'3';b'1'
10927;2;b'3';b'1'
10928;2;b'3';b'1'
10929;2;b'18';b'1'
10930;2;b'3';b'1'
10931;2;b'3';b'1'
10932;2;b'18';b'1'
10933;2;b'3';b'1'
10934;2;b'3';b'1'
10935;2;b'3';b'1'
10936;2;b'3';b'1'
10937;2;b'3';b'1'
10938;2;b'18';b'1'
10939;2;b'3';b'1'
10940;2;b'3';b'1'
10941;2;b'20';b'1'
10942;2;b'18';b'1'
10943;2;b'3';b'1'
10944;2;b'18';b'1'
10945;2;b'3';b'1'
10946;2;b'20';b'1'
10947;2;b'20';b'1'
10948;2;b'18';b'1'
10949;2;b'18';b'1'
10950;2;b'20';b'1'
10951;2;b'18';b'1'
10952;2;b'3';b'1'
10953;2;b'3';b'1'
10954;2;b'20';b'1'
10955;2;b'3';b'1'
10956;2;b'3';b'1'
10957;2;b'18';b'1'
10958;2;b'18';b'1'
10959;2;b'3';b'1'
10960;2;b'18';b'1'
10961;2;b'18';b'1'
10962;2;b'18';b'1'
10963;2;b'3';b'1'
10964;2;b'20';b'1'
10965;2;b'3';b'1'
10966;2;b'3';b'1'
10967;2;b'18';b'1'
10968;2;b'3';b'1'
10969;2;b'3';b'1'
10970;2;b'18';b'1'
10971;2;b'3';b'1'
10972;2;b'18';b'1'
10973;2;b'3';b'1'
10974;2;b'18';b'1'
10975;2;b'18';b'1'
10976;2;b'18';b'1'
10977;2;b'18';b'1'
10978;2;b'3';b'1'
10979;2;b'3';b'1'
10980;2;b'18';b'1'
10981;2;b'18';b'1'
10982;2;b'18';b'1'
10983;2;b'18';b'1'
10984;2;b'18';b'1'
10985;2;b'18';b'1'
10986;2;b'18';b'1'
10987;2;b'18';b'1'
10988;2;b'3';b'1'
10989;2;b'18';b'1'
10990;2;b'20';b'1'
10991;2;b'18';b'1'
10992;2;b'18';b'1'
10993;2;b'18';b'1'
10994;2;b'18';b'1'
10995;2;b'3';b'1'
10996;2;b'3';b'1'
10997;2;b'3';b'1'
10998;2;b'3';b'1'
10999;2;b'18';b'1'
11000;2;b'3';b'1'
11001;2;b'3';b'1'
11002;2;b'20';b'1'
11003;2;b'3';b'1'
11004;2;b'3';b'1'
11005;2;b'18';b'1'
11006;2;b'3';b'1'
11007;2;b'18';b'1'
11008;2;b'18';b'1'
11009;2;b'3';b'1'
11010;2;b'18';b'1'
11011;2;b'3';b'1'
11012;2;b'3';b'1'
11013;2;b'3';b'1'
11014;2;b'3';b'1'
11015;2;b'3';b'1'
11016;2;b'18';b'1'
11017;2;b'3';b'1'
11018;2;b'3';b'1'
11019;2;b'3';b'1'
11020;2;b'3';b'1'
11021;2;b'3';b'1'
11022;2;b'3';b'1'
11023;2;b'3';b'1'
11024;2;b'18';b'1'
11025;2;b'3';b'1'
11026;2;b'3';b'1'
11027;2;b'3';b'1'
11028;2;b'18';b'1'
11029;2;b'18';b'1'
11030;2;b'3';b'1'
11031;2;b'3';b'1'
11032;2;b'18';b'1'
11033;2;b'18';b'1'
11034;2;b'18';b'1'
11035;2;b'3';b'1'
11036;2;b'3';b'1'
11037;2;b'3';b'1'
11038;2;b'3';b'1'
11039;2;b'18';b'1'
11040;2;b'18';b'1'
11041;2;b'18';b'1'
11042;2;b'18';b'1'
11043;2;b'3';b'1'
11044;2;b'3';b'1'
11045;2;b'3';b'1'
11046;2;b'3';b'1'
11047;2;b'3';b'1'
11048;2;b'18';b'1'
11049;2;b'20';b'1'
11050;2;b'3';b'1'
11051;2;b'18';b'1'
11052;2;b'18';b'1'
11053;2;b'3';b'1'
11054;2;b'18';b'1'
11055;2;b'18';b'1'
11056;2;b'3';b'1'
11057;2;b'18';b'1'
11058;2;b'18';b'1'
11059;2;b'3';b'1'
11060;2;b'3';b'1'
11061;2;b'3';b'1'
11062;2;b'18';b'1'
11063;2;b'18';b'1'
11064;2;b'3';b'1'
11065;2;b'3';b'1'
11066;2;b'3';b'1'
11067;2;b'20';b'1'
11068;2;b'3';b'1'
11069;2;b'3';b'1'
11070;2;b'18';b'1'
11071;2;b'18';b'1'
11072;2;b'18';b'1'
11073;2;b'3';b'1'
11074;2;b'18';b'1'
11075;2;b'3';b'1'
11076;2;b'3';b'1'
11077;2;b'18';b'1'
11078;2;b'18';b'1'
11079;2;b'3';b'1'
11080;2;b'3';b'1'
11081;2;b'3';b'1'
11082;2;b'3';b'1'
11083;2;b'18';b'1'
11084;2;b'3';b'1'
11085;2;b'3';b'1'
11086;2;b'3';b'1'
11087;2;b'3';b'1'
11088;2;b'3';b'1'
11089;2;b'18';b'1'
11090;2;b'20';b'1'
11091;2;b'18';b'1'
11092;2;b'18';b'1'
11093;2;b'18';b'1'
11094;2;b'18';b'1'
11095;2;b'18';b'1'
11096;2;b'3';b'1'
11097;2;b'20';b'1'
11098;2;b'3';b'1'
11099;2;b'3';b'1'
11100;2;b'3';b'1'
11101;2;b'18';b'1'
11102;2;b'18';b'1'
11103;2;b'3';b'1'
11104;2;b'18';b'1'
11105;2;b'18';b'1'
11106;2;b'20';b'1'
11107;2;b'3';b'1'
11108;2;b'3';b'1'
11109;2;b'3';b'1'
11110;2;b'20';b'1'
11111;2;b'18';b'1'
11112;2;b'18';b'1'
11113;2;b'3';b'1'
11114;2;b'18';b'1'
11115;2;b'18';b'1'
11116;2;b'3';b'1'
11117;2;b'3';b'1'
11118;2;b'20';b'1'
11119;2;b'20';b'1'
11120;2;b'3';b'1'
11121;2;b'3';b'1'
11122;2;b'18';b'1'
11123;2;b'3';b'1'
11124;2;b'3';b'1'
11125;2;b'3';b'1'
11126;2;b'18';b'1'
11127;2;b'18';b'1'
11128;2;b'3';b'1'
11129;2;b'18';b'1'
11130;2;b'3';b'1'
11131;2;b'3';b'1'
11132;2;b'3';b'1'
11133;2;b'3';b'1'
11134;2;b'18';b'1'
11135;2;b'18';b'1'
11136;2;b'3';b'1'
11137;2;b'18';b'1'
11138;2;b'3';b'1'
11139;2;b'18';b'1'
11140;2;b'18';b'1'
11141;2;b'3';b'1'
11142;2;b'18';b'1'
11143;2;b'3';b'1'
11144;2;b'3';b'1'
11145;2;b'18';b'1'
11146;2;b'18';b'1'
11147;2;b'3';b'1'
11148;2;b'3';b'1'
11149;2;b'3';b'1'
11150;2;b'18';b'1'
11151;2;b'18';b'1'
11152;2;b'18';b'1'
