CaseID;Prefix length;Ground truth activity;Predicted activity
3744;2;b'6';b'3'
3745;2;b'3';b'3'
3746;2;b'3';b'3'
3747;2;b'2';b'2'
3748;2;b'3';b'3'
3749;2;b'3';b'3'
3750;2;b'3';b'3'
3751;2;b'3';b'3'
3752;2;b'3';b'3'
3753;2;b'4';b'3'
3754;2;b'3';b'3'
3755;2;b'3';b'3'
3756;2;b'2';b'2'
3757;2;b'3';b'3'
3758;2;b'2';b'2'
3759;2;b'4';b'4'
3760;2;b'4';b'4'
3761;2;b'3';b'3'
3762;2;b'3';b'3'
3763;2;b'3';b'3'
3764;2;b'3';b'3'
3765;2;b'6';b'3'
3766;2;b'3';b'3'
3767;2;b'6';b'3'
3768;2;b'3';b'3'
3769;2;b'6';b'3'
3770;2;b'6';b'3'
3771;2;b'3';b'3'
3772;2;b'3';b'3'
3773;2;b'6';b'3'
3774;2;b'6';b'3'
3775;2;b'2';b'1'
3776;2;b'3';b'3'
3777;2;b'2';b'3'
3778;2;b'8';b'3'
3779;2;b'2';b'2'
3780;2;b'4';b'4'
3781;2;b'2';b'2'
3782;2;b'3';b'3'
3783;2;b'3';b'3'
3784;2;b'3';b'3'
3785;2;b'3';b'3'
3786;2;b'6';b'5'
3787;2;b'2';b'2'
3788;2;b'6';b'3'
3789;2;b'3';b'3'
3790;2;b'3';b'3'
3791;2;b'3';b'3'
3792;2;b'6';b'3'
3793;2;b'3';b'3'
3794;2;b'2';b'2'
3795;2;b'3';b'5'
3796;2;b'6';b'3'
3797;2;b'3';b'3'
3798;2;b'3';b'3'
3799;2;b'6';b'3'
3800;2;b'3';b'3'
3801;2;b'3';b'2'
3802;2;b'3';b'3'
3803;2;b'6';b'3'
3804;2;b'3';b'3'
3805;2;b'6';b'3'
3806;2;b'6';b'3'
3807;2;b'4';b'4'
3808;2;b'2';b'2'
3809;2;b'3';b'3'
3810;2;b'3';b'3'
3811;2;b'6';b'3'
3812;2;b'6';b'3'
3813;2;b'3';b'3'
3814;2;b'2';b'2'
3815;2;b'6';b'3'
3816;2;b'3';b'3'
3817;2;b'3';b'3'
3818;2;b'6';b'5'
3819;2;b'3';b'3'
3820;2;b'3';b'3'
3821;2;b'6';b'3'
3822;2;b'3';b'5'
3823;2;b'1';b'2'
3824;2;b'3';b'3'
3825;2;b'2';b'2'
3826;2;b'3';b'3'
3827;2;b'6';b'3'
3828;2;b'3';b'3'
3829;2;b'3';b'3'
3830;2;b'3';b'3'
3831;2;b'6';b'3'
3832;2;b'2';b'2'
3833;2;b'3';b'3'
3834;2;b'2';b'2'
3835;2;b'3';b'3'
3836;2;b'2';b'2'
3837;2;b'3';b'3'
3838;2;b'3';b'3'
3839;2;b'3';b'3'
3840;2;b'2';b'2'
3841;2;b'3';b'3'
3842;2;b'3';b'3'
3843;2;b'3';b'5'
3844;2;b'3';b'3'
3845;2;b'6';b'3'
3846;2;b'6';b'3'
3847;2;b'6';b'3'
3848;2;b'3';b'3'
3849;2;b'3';b'3'
3850;2;b'3';b'3'
3851;2;b'3';b'3'
3852;2;b'3';b'3'
3853;2;b'4';b'4'
3854;2;b'3';b'3'
3855;2;b'2';b'2'
3856;2;b'6';b'3'
3857;2;b'3';b'3'
3858;2;b'3';b'3'
3859;2;b'4';b'4'
3860;2;b'6';b'5'
3861;2;b'3';b'3'
3862;2;b'3';b'3'
3863;2;b'3';b'3'
3864;2;b'8';b'5'
3865;2;b'3';b'3'
3866;2;b'6';b'5'
3867;2;b'3';b'5'
3868;2;b'6';b'3'
3869;2;b'4';b'4'
3870;2;b'3';b'3'
3871;2;b'3';b'3'
3872;2;b'6';b'3'
3873;2;b'2';b'2'
3874;2;b'6';b'3'
3875;2;b'3';b'3'
3876;2;b'6';b'5'
3877;2;b'3';b'3'
3878;2;b'3';b'3'
3879;2;b'4';b'4'
3880;2;b'6';b'3'
3881;2;b'3';b'3'
3882;2;b'2';b'2'
3883;2;b'6';b'3'
3884;2;b'3';b'3'
3885;2;b'1';b'2'
3886;2;b'2';b'2'
3887;2;b'4';b'4'
3888;2;b'3';b'3'
3889;2;b'6';b'5'
3890;2;b'3';b'3'
3891;2;b'3';b'3'
3892;2;b'6';b'3'
3893;2;b'3';b'3'
3894;2;b'6';b'3'
3895;2;b'6';b'3'
3896;2;b'8';b'3'
3897;2;b'3';b'3'
3898;2;b'6';b'3'
3899;2;b'3';b'5'
3900;2;b'2';b'2'
3901;2;b'3';b'5'
3902;2;b'6';b'3'
3903;2;b'6';b'3'
3904;2;b'6';b'5'
3905;2;b'3';b'3'
3906;2;b'3';b'3'
3907;2;b'3';b'3'
3908;2;b'6';b'3'
3909;2;b'3';b'3'
3910;2;b'2';b'2'
3911;2;b'6';b'5'
3912;2;b'4';b'4'
3913;2;b'3';b'3'
3914;2;b'3';b'3'
3915;2;b'4';b'4'
3916;2;b'2';b'2'
3917;2;b'3';b'3'
3918;2;b'3';b'3'
3919;2;b'3';b'3'
3920;2;b'3';b'3'
3921;2;b'3';b'3'
3922;2;b'3';b'5'
3923;2;b'6';b'3'
3924;2;b'3';b'3'
3925;2;b'3';b'3'
3926;2;b'3';b'3'
3927;2;b'6';b'5'
3928;2;b'3';b'3'
3929;2;b'3';b'5'
3930;2;b'3';b'5'
3931;2;b'3';b'3'
3932;2;b'3';b'3'
3933;2;b'4';b'4'
3934;2;b'3';b'5'
3935;2;b'3';b'3'
3936;2;b'3';b'3'
3937;2;b'3';b'3'
3938;2;b'3';b'3'
3939;2;b'2';b'2'
3940;2;b'2';b'2'
3941;2;b'4';b'3'
3942;2;b'3';b'3'
3943;2;b'3';b'5'
3944;2;b'3';b'3'
3945;2;b'6';b'3'
3946;2;b'2';b'2'
3947;2;b'6';b'3'
3948;2;b'3';b'3'
3949;2;b'3';b'3'
3950;2;b'3';b'3'
3951;2;b'3';b'3'
3952;2;b'3';b'3'
3953;2;b'3';b'3'
3954;2;b'3';b'3'
3955;2;b'3';b'3'
3956;2;b'2';b'3'
3957;2;b'3';b'3'
3958;2;b'6';b'3'
3959;2;b'2';b'3'
3960;2;b'2';b'2'
3961;2;b'2';b'2'
3962;2;b'8';b'3'
3963;2;b'3';b'3'
3964;2;b'3';b'3'
3965;2;b'6';b'3'
3966;2;b'3';b'3'
3967;2;b'3';b'3'
3968;2;b'3';b'3'
3969;2;b'3';b'3'
3970;2;b'3';b'3'
3971;2;b'3';b'3'
3972;2;b'3';b'3'
3973;2;b'6';b'5'
3974;2;b'6';b'3'
3975;2;b'6';b'3'
3976;2;b'3';b'3'
3977;2;b'2';b'2'
3978;2;b'3';b'3'
3979;2;b'3';b'3'
3980;2;b'3';b'3'
3981;2;b'3';b'3'
3982;2;b'6';b'3'
3983;2;b'3';b'3'
3984;2;b'3';b'3'
3985;2;b'3';b'3'
3986;2;b'2';b'2'
3987;2;b'2';b'2'
3988;2;b'3';b'3'
3989;2;b'3';b'5'
3990;2;b'3';b'3'
3991;2;b'8';b'3'
3992;2;b'2';b'5'
3993;2;b'2';b'2'
3994;2;b'6';b'3'
3995;2;b'3';b'3'
3996;2;b'3';b'3'
3997;2;b'3';b'3'
3998;2;b'3';b'3'
3999;2;b'3';b'3'
4000;2;b'3';b'3'
4001;2;b'3';b'3'
4002;2;b'2';b'2'
4003;2;b'3';b'4'
4004;2;b'6';b'3'
4005;2;b'6';b'3'
4006;2;b'6';b'3'
4007;2;b'6';b'3'
4008;2;b'6';b'3'
4009;2;b'3';b'3'
4010;2;b'3';b'3'
4011;2;b'2';b'2'
4012;2;b'3';b'3'
4013;2;b'3';b'3'
4014;2;b'3';b'3'
4015;2;b'3';b'3'
4016;2;b'6';b'3'
4017;2;b'2';b'2'
4018;2;b'6';b'3'
4019;2;b'3';b'3'
4020;2;b'3';b'5'
4021;2;b'2';b'2'
4022;2;b'3';b'3'
4023;2;b'3';b'5'
4024;2;b'3';b'3'
4025;2;b'6';b'3'
4026;2;b'3';b'3'
4027;2;b'6';b'3'
4028;2;b'3';b'3'
4029;2;b'3';b'3'
4030;2;b'3';b'4'
4031;2;b'3';b'2'
4032;2;b'3';b'3'
4033;2;b'6';b'3'
4034;2;b'3';b'3'
4035;2;b'3';b'3'
4036;2;b'3';b'3'
4037;2;b'6';b'5'
4038;2;b'3';b'3'
4039;2;b'6';b'5'
4040;2;b'3';b'3'
4041;2;b'4';b'4'
4042;2;b'3';b'3'
4043;2;b'2';b'3'
4044;2;b'3';b'3'
4045;2;b'3';b'3'
4046;2;b'2';b'2'
4047;2;b'3';b'3'
4048;2;b'6';b'3'
4049;2;b'2';b'2'
4050;2;b'3';b'3'
4051;2;b'3';b'3'
4052;2;b'2';b'2'
4053;2;b'3';b'3'
4054;2;b'3';b'3'
4055;2;b'4';b'4'
4056;2;b'3';b'3'
4057;2;b'6';b'3'
4058;2;b'2';b'2'
4059;2;b'6';b'3'
4060;2;b'3';b'3'
4061;2;b'3';b'3'
4062;2;b'3';b'3'
4063;2;b'6';b'3'
4064;2;b'2';b'2'
4065;2;b'3';b'3'
4066;2;b'3';b'3'
4067;2;b'3';b'3'
4068;2;b'3';b'3'
4069;2;b'3';b'3'
4070;2;b'3';b'3'
4071;2;b'3';b'3'
4072;2;b'6';b'3'
4073;2;b'6';b'3'
4074;2;b'2';b'2'
4075;2;b'3';b'3'
4076;2;b'2';b'2'
4077;2;b'3';b'3'
4078;2;b'3';b'3'
4079;2;b'3';b'4'
4080;2;b'2';b'2'
4081;2;b'8';b'3'
4082;2;b'3';b'3'
4083;2;b'6';b'5'
4084;2;b'3';b'3'
4085;2;b'6';b'3'
4086;2;b'6';b'3'
4087;2;b'3';b'3'
4088;2;b'6';b'3'
4089;2;b'3';b'3'
4090;2;b'3';b'5'
4091;2;b'3';b'3'
4092;2;b'3';b'3'
4093;2;b'3';b'3'
4094;2;b'3';b'5'
4095;2;b'3';b'3'
4096;2;b'4';b'4'
4097;2;b'3';b'3'
4098;2;b'3';b'3'
4099;2;b'6';b'3'
4100;2;b'3';b'3'
4101;2;b'4';b'4'
4102;2;b'4';b'4'
4103;2;b'3';b'3'
4104;2;b'3';b'3'
4105;2;b'3';b'3'
4106;2;b'6';b'3'
4107;2;b'3';b'3'
4108;2;b'3';b'3'
4109;2;b'4';b'3'
4110;2;b'4';b'4'
4111;2;b'3';b'4'
4112;2;b'2';b'2'
4113;2;b'3';b'3'
4114;2;b'3';b'3'
4115;2;b'3';b'3'
4116;2;b'4';b'3'
4117;2;b'3';b'3'
4118;2;b'3';b'3'
4119;2;b'3';b'3'
4120;2;b'6';b'3'
4121;2;b'3';b'3'
4122;2;b'3';b'5'
4123;2;b'6';b'3'
4124;2;b'3';b'3'
4125;2;b'6';b'3'
4126;2;b'3';b'5'
4127;2;b'2';b'2'
4128;2;b'3';b'3'
4129;2;b'2';b'2'
4130;2;b'3';b'3'
4131;2;b'3';b'3'
4132;2;b'3';b'3'
4133;2;b'2';b'2'
4134;2;b'3';b'3'
4135;2;b'3';b'3'
4136;2;b'2';b'2'
4137;2;b'3';b'5'
4138;2;b'4';b'4'
4139;2;b'3';b'3'
4140;2;b'3';b'3'
4141;2;b'6';b'3'
4142;2;b'2';b'2'
4143;2;b'3';b'3'
4144;2;b'3';b'3'
4145;2;b'3';b'3'
4146;2;b'6';b'3'
4147;2;b'3';b'3'
4148;2;b'6';b'5'
4149;2;b'2';b'2'
4150;2;b'3';b'3'
4151;2;b'2';b'2'
4152;2;b'6';b'3'
4153;2;b'3';b'3'
4154;2;b'6';b'3'
4155;2;b'6';b'3'
4156;2;b'6';b'3'
4157;2;b'3';b'3'
4158;2;b'3';b'3'
4159;2;b'3';b'3'
4160;2;b'3';b'5'
4161;2;b'3';b'3'
4162;2;b'3';b'3'
4163;2;b'6';b'3'
4164;2;b'2';b'2'
4165;2;b'6';b'3'
4166;2;b'3';b'3'
4167;2;b'3';b'3'
4168;2;b'3';b'3'
4169;2;b'3';b'3'
4170;2;b'3';b'3'
4171;2;b'6';b'5'
4172;2;b'3';b'3'
4173;2;b'3';b'3'
4174;2;b'3';b'3'
4175;2;b'3';b'3'
4176;2;b'6';b'3'
4177;2;b'2';b'1'
4178;2;b'2';b'2'
4179;2;b'3';b'3'
4180;2;b'6';b'3'
4181;2;b'3';b'3'
4182;2;b'3';b'7'
4183;2;b'6';b'3'
4184;2;b'8';b'3'
4185;2;b'3';b'3'
4186;2;b'6';b'3'
4187;2;b'3';b'3'
4188;2;b'3';b'3'
4189;2;b'3';b'3'
4190;2;b'3';b'3'
4191;2;b'3';b'3'
4192;2;b'3';b'3'
4193;2;b'3';b'3'
4194;2;b'6';b'3'
4195;2;b'3';b'5'
4196;2;b'1';b'2'
4197;2;b'3';b'3'
4198;2;b'3';b'3'
4199;2;b'3';b'3'
4200;2;b'3';b'3'
4201;2;b'3';b'3'
4202;2;b'3';b'3'
4203;2;b'3';b'4'
4204;2;b'3';b'3'
4205;2;b'3';b'5'
4206;2;b'1';b'2'
4207;2;b'3';b'3'
4208;2;b'3';b'3'
4209;2;b'3';b'3'
4210;2;b'3';b'3'
4211;2;b'3';b'3'
4212;2;b'2';b'2'
4213;2;b'3';b'3'
4214;2;b'3';b'2'
4215;2;b'3';b'3'
4216;2;b'3';b'3'
4217;2;b'3';b'3'
4218;2;b'2';b'2'
4219;2;b'3';b'3'
4220;2;b'6';b'5'
4221;2;b'6';b'3'
4222;2;b'2';b'2'
4223;2;b'3';b'3'
4224;2;b'3';b'3'
4225;2;b'3';b'3'
4226;2;b'3';b'3'
4227;2;b'2';b'3'
4228;2;b'3';b'3'
4229;2;b'6';b'3'
4230;2;b'4';b'4'
4231;2;b'3';b'3'
4232;2;b'3';b'3'
4233;2;b'3';b'3'
4234;2;b'4';b'4'
4235;2;b'3';b'3'
4236;2;b'2';b'2'
4237;2;b'3';b'3'
4238;2;b'3';b'3'
4239;2;b'3';b'3'
4240;2;b'3';b'3'
4241;2;b'4';b'4'
4242;2;b'2';b'2'
4243;2;b'6';b'3'
4244;2;b'6';b'3'
4245;2;b'3';b'3'
4246;2;b'3';b'3'
4247;2;b'4';b'4'
4248;2;b'3';b'3'
4249;2;b'6';b'5'
4250;2;b'3';b'3'
4251;2;b'3';b'5'
4252;2;b'6';b'3'
4253;2;b'6';b'3'
4254;2;b'3';b'5'
4255;2;b'3';b'3'
4256;2;b'6';b'3'
4257;2;b'3';b'3'
4258;2;b'2';b'3'
4259;2;b'3';b'3'
4260;2;b'6';b'3'
4261;2;b'3';b'3'
4262;2;b'6';b'3'
4263;2;b'3';b'3'
4264;2;b'4';b'4'
4265;2;b'2';b'2'
4266;2;b'3';b'3'
4267;2;b'3';b'3'
4268;2;b'6';b'3'
4269;2;b'3';b'3'
4270;2;b'3';b'3'
4271;2;b'3';b'3'
4272;2;b'2';b'2'
4273;2;b'3';b'3'
4274;2;b'6';b'3'
4275;2;b'3';b'3'
4276;2;b'3';b'3'
4277;2;b'3';b'3'
4278;2;b'2';b'2'
4279;2;b'6';b'3'
4280;2;b'3';b'3'
4281;2;b'3';b'3'
4282;2;b'3';b'3'
4283;2;b'2';b'2'
4284;2;b'2';b'2'
4285;2;b'3';b'3'
4286;2;b'2';b'2'
4287;2;b'3';b'3'
4288;2;b'4';b'4'
4289;2;b'3';b'3'
4290;2;b'4';b'4'
4291;2;b'3';b'5'
4292;2;b'3';b'3'
4293;2;b'2';b'2'
4294;2;b'3';b'5'
4295;2;b'3';b'3'
4296;2;b'3';b'3'
4297;2;b'4';b'4'
4298;2;b'3';b'3'
4299;2;b'6';b'5'
4300;2;b'6';b'3'
4301;2;b'3';b'3'
4302;2;b'3';b'3'
4303;2;b'2';b'3'
4304;2;b'6';b'3'
4305;2;b'3';b'3'
4306;2;b'3';b'3'
4307;2;b'3';b'3'
4308;2;b'6';b'3'
4309;2;b'3';b'3'
4310;2;b'3';b'3'
4311;2;b'3';b'3'
4312;2;b'3';b'3'
4313;2;b'6';b'3'
4314;2;b'3';b'3'
4315;2;b'3';b'3'
4316;2;b'3';b'4'
4317;2;b'3';b'3'
4318;2;b'3';b'3'
4319;2;b'3';b'3'
4320;2;b'3';b'5'
4321;2;b'2';b'2'
4322;2;b'6';b'3'
4323;2;b'3';b'3'
4324;2;b'3';b'3'
4325;2;b'6';b'3'
4326;2;b'6';b'3'
4327;2;b'3';b'3'
4328;2;b'2';b'2'
4329;2;b'6';b'3'
4330;2;b'3';b'5'
4331;2;b'3';b'3'
4332;2;b'3';b'3'
4333;2;b'3';b'3'
4334;2;b'3';b'3'
4335;2;b'6';b'3'
4336;2;b'6';b'5'
4337;2;b'6';b'3'
4338;2;b'2';b'2'
4339;2;b'3';b'3'
4340;2;b'3';b'5'
4341;2;b'3';b'3'
4342;2;b'3';b'5'
4343;2;b'3';b'3'
4344;2;b'3';b'3'
4345;2;b'3';b'3'
4346;2;b'3';b'3'
4347;2;b'8';b'7'
4348;2;b'3';b'3'
4349;2;b'2';b'2'
4350;2;b'6';b'5'
4351;2;b'6';b'3'
4352;2;b'2';b'3'
4353;2;b'8';b'3'
4354;2;b'3';b'3'
4355;2;b'6';b'3'
4356;2;b'3';b'4'
4357;2;b'3';b'3'
4358;2;b'6';b'3'
4359;2;b'3';b'3'
4360;2;b'8';b'3'
4361;2;b'3';b'3'
4362;2;b'1';b'2'
4363;2;b'3';b'3'
4364;2;b'6';b'3'
4365;2;b'3';b'3'
4366;2;b'4';b'4'
4367;2;b'3';b'3'
4368;2;b'6';b'3'
4369;2;b'6';b'5'
4370;2;b'3';b'4'
4371;2;b'4';b'4'
4372;2;b'3';b'3'
4373;2;b'3';b'3'
4374;2;b'2';b'2'
4375;2;b'3';b'3'
4376;2;b'3';b'3'
4377;2;b'2';b'2'
4378;2;b'3';b'3'
4379;2;b'3';b'3'
4380;2;b'6';b'3'
4381;2;b'3';b'3'
4382;2;b'3';b'5'
4383;2;b'3';b'3'
4384;2;b'2';b'2'
4385;2;b'3';b'3'
4386;2;b'1';b'2'
4387;2;b'4';b'4'
4388;2;b'8';b'3'
4389;2;b'3';b'3'
4390;2;b'3';b'3'
4391;2;b'2';b'2'
4392;2;b'3';b'3'
4393;2;b'3';b'3'
4394;2;b'6';b'3'
4395;2;b'3';b'3'
4396;2;b'3';b'3'
4397;2;b'6';b'3'
4398;2;b'2';b'3'
4399;2;b'6';b'3'
4400;2;b'3';b'3'
4401;2;b'6';b'3'
4402;2;b'3';b'3'
4403;2;b'6';b'3'
4404;2;b'3';b'3'
4405;2;b'2';b'3'
4406;2;b'6';b'3'
4407;2;b'3';b'3'
4408;2;b'6';b'3'
4409;2;b'6';b'5'
4410;2;b'6';b'3'
4411;2;b'2';b'2'
4412;2;b'3';b'3'
4413;2;b'2';b'3'
4414;2;b'3';b'3'
4415;2;b'2';b'3'
4416;2;b'3';b'5'
4417;2;b'3';b'3'
4418;2;b'3';b'2'
4419;2;b'3';b'3'
4420;2;b'6';b'5'
4421;2;b'3';b'3'
4422;2;b'2';b'2'
4423;2;b'6';b'3'
4424;2;b'3';b'3'
4425;2;b'6';b'3'
4426;2;b'6';b'3'
4427;2;b'3';b'3'
4428;2;b'3';b'3'
4429;2;b'3';b'3'
4430;2;b'6';b'5'
4431;2;b'3';b'3'
4432;2;b'3';b'3'
4433;2;b'6';b'3'
4434;2;b'3';b'3'
4435;2;b'3';b'3'
4436;2;b'3';b'3'
4437;2;b'3';b'3'
4438;2;b'3';b'3'
4439;2;b'3';b'3'
4440;2;b'3';b'3'
4441;2;b'1';b'2'
4442;2;b'3';b'3'
4443;2;b'3';b'3'
4444;2;b'3';b'3'
4445;2;b'3';b'3'
4446;2;b'3';b'3'
4447;2;b'3';b'3'
4448;2;b'3';b'3'
4449;2;b'2';b'2'
4450;2;b'3';b'3'
4451;2;b'3';b'3'
4452;2;b'6';b'3'
4453;2;b'6';b'3'
4454;2;b'3';b'3'
4455;2;b'6';b'3'
4456;2;b'3';b'3'
4457;2;b'2';b'3'
4458;2;b'6';b'3'
4459;2;b'3';b'3'
4460;2;b'3';b'3'
4461;2;b'3';b'3'
4462;2;b'7';b'5'
4463;2;b'2';b'2'
4464;2;b'6';b'3'
4465;2;b'3';b'3'
4466;2;b'1';b'2'
4467;2;b'4';b'4'
4468;2;b'3';b'3'
4469;2;b'3';b'3'
4470;2;b'3';b'3'
4471;2;b'3';b'3'
4472;2;b'3';b'5'
4473;2;b'3';b'5'
4474;2;b'3';b'3'
4475;2;b'3';b'3'
4476;2;b'3';b'5'
4477;2;b'6';b'3'
4478;2;b'4';b'4'
4479;2;b'3';b'3'
4480;2;b'6';b'5'
4481;2;b'6';b'5'
4482;2;b'3';b'3'
4483;2;b'3';b'3'
4484;2;b'6';b'3'
4485;2;b'3';b'3'
4486;2;b'3';b'3'
4487;2;b'3';b'3'
4488;2;b'3';b'3'
4489;2;b'6';b'3'
4490;2;b'3';b'3'
4491;2;b'6';b'3'
4492;2;b'3';b'4'
4493;2;b'3';b'3'
4494;2;b'4';b'4'
4495;2;b'2';b'2'
4496;2;b'2';b'2'
4497;2;b'6';b'3'
4498;2;b'2';b'2'
4499;2;b'3';b'3'
4500;2;b'2';b'3'
4501;2;b'3';b'3'
4502;2;b'6';b'5'
4503;2;b'3';b'3'
4504;2;b'3';b'3'
4505;2;b'6';b'5'
4506;2;b'2';b'2'
4507;2;b'3';b'3'
4508;2;b'3';b'3'
4509;2;b'3';b'3'
4510;2;b'8';b'5'
4511;2;b'3';b'3'
4512;2;b'4';b'4'
4513;2;b'6';b'3'
4514;2;b'3';b'3'
4515;2;b'3';b'3'
4516;2;b'3';b'3'
4517;2;b'6';b'3'
4518;2;b'6';b'3'
4519;2;b'3';b'5'
4520;2;b'3';b'3'
4521;2;b'6';b'3'
4522;2;b'3';b'5'
4523;2;b'3';b'3'
4524;2;b'3';b'3'
4525;2;b'3';b'3'
4526;2;b'4';b'4'
4527;2;b'6';b'4'
4528;2;b'3';b'3'
4529;2;b'3';b'2'
4530;2;b'4';b'4'
4531;2;b'4';b'4'
4532;2;b'3';b'3'
4533;2;b'3';b'5'
4534;2;b'3';b'3'
4535;2;b'4';b'4'
4536;2;b'3';b'5'
4537;2;b'2';b'3'
4538;2;b'2';b'2'
4539;2;b'3';b'3'
4540;2;b'3';b'3'
4541;2;b'3';b'3'
4542;2;b'2';b'3'
4543;2;b'3';b'3'
4544;2;b'6';b'3'
4545;2;b'3';b'3'
4546;2;b'3';b'3'
4547;2;b'3';b'3'
4548;2;b'3';b'3'
4549;2;b'3';b'3'
4550;2;b'6';b'3'
4551;2;b'3';b'3'
4552;2;b'3';b'3'
4553;2;b'6';b'3'
4554;2;b'3';b'3'
4555;2;b'3';b'3'
4556;2;b'3';b'3'
4557;2;b'6';b'3'
4558;2;b'3';b'5'
4559;2;b'3';b'3'
4560;2;b'6';b'3'
4561;2;b'2';b'5'
4562;2;b'6';b'5'
4563;2;b'2';b'2'
4564;2;b'1';b'2'
4565;2;b'3';b'3'
4566;2;b'6';b'3'
4567;2;b'3';b'3'
4568;2;b'6';b'3'
4569;2;b'3';b'3'
4570;2;b'3';b'3'
4571;2;b'3';b'3'
4572;2;b'6';b'3'
4573;2;b'3';b'3'
4574;2;b'6';b'5'
4575;2;b'3';b'3'
4576;2;b'3';b'3'
4577;2;b'4';b'4'
4578;2;b'3';b'5'
4579;2;b'3';b'3'
3664;3;b'3';b'5'
3665;3;b'3';b'3'
3666;3;b'4';b'4'
3667;3;b'4';b'4'
3668;3;b'6';b'7'
3669;3;b'4';b'4'
3670;3;b'4';b'4'
3671;3;b'4';b'4'
3672;3;b'2';b'3'
3673;3;b'4';b'4'
3674;3;b'4';b'4'
3675;3;b'3';b'4'
3676;3;b'15';b'14'
3677;3;b'4';b'4'
3678;3;b'4';b'4'
3679;3;b'4';b'4'
3680;3;b'4';b'4'
3681;3;b'4';b'4'
3682;3;b'4';b'4'
3683;3;b'4';b'4'
3684;3;b'6';b'5'
3685;3;b'4';b'4'
3686;3;b'2';b'2'
3687;3;b'3';b'5'
3688;3;b'3';b'5'
3689;3;b'3';b'5'
3690;3;b'6';b'3'
3691;3;b'3';b'7'
3692;3;b'4';b'4'
3693;3;b'15';b'14'
3694;3;b'4';b'4'
3695;3;b'3';b'3'
3696;3;b'2';b'3'
3697;3;b'4';b'4'
3698;3;b'4';b'4'
3699;3;b'4';b'3'
3700;3;b'4';b'4'
3701;3;b'4';b'3'
3702;3;b'3';b'4'
3703;3;b'15';b'14'
3704;3;b'2';b'4'
3705;3;b'4';b'4'
3706;3;b'4';b'4'
3707;3;b'3';b'3'
3708;3;b'4';b'4'
3709;3;b'3';b'3'
3710;3;b'4';b'4'
3711;3;b'4';b'4'
3712;3;b'4';b'4'
3713;3;b'4';b'4'
3714;3;b'4';b'4'
3715;3;b'4';b'4'
3716;3;b'6';b'2'
3717;3;b'2';b'4'
3718;3;b'4';b'4'
3719;3;b'4';b'4'
3720;3;b'4';b'4'
3721;3;b'3';b'3'
3722;3;b'4';b'4'
3723;3;b'4';b'4'
3724;3;b'4';b'4'
3725;3;b'4';b'4'
3726;3;b'4';b'4'
3727;3;b'4';b'4'
3728;3;b'15';b'14'
3729;3;b'4';b'4'
3730;3;b'4';b'4'
3731;3;b'4';b'4'
3732;3;b'4';b'4'
3733;3;b'4';b'4'
3734;3;b'4';b'4'
3735;3;b'15';b'14'
3736;3;b'4';b'4'
3737;3;b'4';b'4'
3738;3;b'15';b'14'
3739;3;b'6';b'3'
3740;3;b'4';b'4'
3741;3;b'4';b'4'
3742;3;b'4';b'4'
3743;3;b'6';b'2'
3744;3;b'3';b'3'
3745;3;b'4';b'4'
3746;3;b'4';b'4'
3747;3;b'3';b'3'
3748;3;b'4';b'4'
3749;3;b'4';b'4'
3750;3;b'4';b'4'
3751;3;b'4';b'4'
3752;3;b'4';b'4'
3753;3;b'15';b'14'
3754;3;b'4';b'4'
3755;3;b'4';b'4'
3756;3;b'3';b'3'
3757;3;b'4';b'4'
3758;3;b'3';b'3'
3759;3;b'15';b'14'
3760;3;b'15';b'14'
3761;3;b'4';b'4'
3762;3;b'4';b'4'
3763;3;b'4';b'4'
3764;3;b'4';b'4'
3765;3;b'3';b'3'
3766;3;b'3';b'4'
3767;3;b'2';b'2'
3768;3;b'4';b'4'
3769;3;b'3';b'3'
3770;3;b'2';b'2'
3771;3;b'2';b'4'
3772;3;b'4';b'4'
3773;3;b'3';b'5'
3774;3;b'3';b'3'
3775;3;b'6';b'3'
3776;3;b'4';b'4'
3777;3;b'6';b'3'
3778;3;b'8';b'3'
3779;3;b'3';b'3'
3780;3;b'15';b'14'
3781;3;b'3';b'5'
3782;3;b'4';b'4'
3783;3;b'4';b'4'
3784;3;b'4';b'4'
3785;3;b'4';b'4'
3786;3;b'2';b'2'
3787;3;b'3';b'3'
3788;3;b'2';b'2'
3789;3;b'4';b'4'
3790;3;b'4';b'4'
3791;3;b'4';b'4'
3792;3;b'3';b'3'
3793;3;b'4';b'4'
3794;3;b'3';b'3'
3795;3;b'4';b'4'
3796;3;b'2';b'3'
3797;3;b'4';b'4'
3798;3;b'4';b'4'
3799;3;b'3';b'3'
3800;3;b'4';b'4'
3801;3;b'4';b'4'
3802;3;b'4';b'4'
3803;3;b'2';b'3'
3804;3;b'3';b'4'
3805;3;b'2';b'2'
3806;3;b'3';b'3'
3807;3;b'15';b'14'
3808;3;b'3';b'3'
3809;3;b'4';b'4'
3810;3;b'4';b'4'
3811;3;b'2';b'2'
3812;3;b'6';b'5'
3813;3;b'4';b'4'
3814;3;b'3';b'3'
3815;3;b'3';b'3'
3816;3;b'4';b'4'
3817;3;b'4';b'4'
3818;3;b'3';b'3'
3819;3;b'3';b'4'
3820;3;b'4';b'4'
3821;3;b'3';b'3'
3822;3;b'4';b'4'
3823;3;b'2';b'2'
3824;3;b'4';b'4'
3825;3;b'3';b'5'
